reference,url,match
2 Chronicles 13:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87078321/1893-02-01/ed-1/seq-5/#words=us+lord+our+god+we+forsaken+priests+minister+unto+lord+sons+aaron+levites+wait+upon+business,FALSE
Ephesians 3:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89074274/1915-11-18/ed-1/seq-7/#words=now+unto+able+exceeding+abundantly+above+all+we+ask+think+according+power+worketh+us,FALSE
2 Chronicles 30:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82015485/1917-07-12/ed-1/seq-7/#words=so+posts+passed+city+city+through+country+ephraim+manasseh+even+unto+zebulun+laughed+scorn+mocked,TRUE
Matthew 12:25 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84022871/1915-07-28/ed-1/seq-8/#words=jesus+knew+thoughts+said+unto+every+kingdom+divided+against+itself+brought+desolation+every+city+house+divided+against+itself+shall+stand,FALSE
Ezekiel 14:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82014086/1916-05-17/ed-1/seq-11/#words=though+three+men+were+i+live+saith+lord+god+shall+deliver+neither+sons+nor+daughters+only+shall+delivered+land+shall+desolate,FALSE
Luke 2:15 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89067274/1886-07-15/ed-1/seq-1/#words=came+pass+angels+were+gone+away+heaven+shepherds+said+one+another+let+us+now+go+even+unto+bethlehem+see+thing+come+pass+lord+hath+made+known+unto+us,FALSE
Psalm 124:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026536/1868-11-27/ed-1/seq-4/#words=had+been+lord+our+side+when+men+rose+up+against+us,FALSE
Luke 3:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85025182/1866-02-21/ed-1/seq-2/#words=people+asked+saying+what+shall+we,FALSE
Exodus 7:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026497/1889-04-10/ed-1/seq-3/#words=moses+fourscore+years+old+aaron+fourscore+three+years+old+when+spake+unto+pharaoh,FALSE
Psalm 84:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn93067853/1901-02-15/ed-1/seq-1/#words=day+thy+courts+better+than+thousand+i+had+rather+doorkeeper+house+my+god+than+dwell+tents+wickedness,TRUE
1 John 1:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89055016/1863-10-20/ed-1/seq-4/#words=we+say+we+sinned+we+make+liar+word+us,FALSE
John 12:43 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026912/1917-10-24/ed-1/seq-2/#words=loved+praise+men+more+than+praise+god,FALSE
Deuteronomy 14:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85042461/1894-11-30/ed-1/seq-5/#words=ye+shall+eat+eagle+ossifrage+ospray,FALSE
Matthew 27:22 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038121/1862-08-07/ed-1/seq-1/#words=pilate+saith+unto+what+shall+i+jesus+called+christ+all+say+unto+let+crucified,FALSE
Revelation 22:17 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038180/1876-09-28/ed-1/seq-3/#words=spirit+bride+say+come+let+heareth+say+come+let+athirst+come+whosoever+let+take+water+life+freely,TRUE
Psalm 49:19 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026900/1854-07-26/ed-1/seq-1/#words=shall+go+generation+fathers+shall+never+see+light,FALSE
Luke 3:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89081022/1903-05-27/ed-1/seq-7/#words=people+asked+saying+what+shall+we,FALSE
Joshua 3:13 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87056242/1856-04-24/ed-1/seq-1/#words=shall+come+pass+soon+soles+feet+priests+bear+ark+lord+lord+all+earth+shall+rest+waters+jordan+waters+jordan+shall+cut+off+waters+come+down+above+shall+stand+upon+heap,FALSE
Exodus 20:14 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84025890/1883-08-25/ed-1/seq-2/#words=thou+shalt+commit+adultery,TRUE
Psalm 12:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84038582/1874-01-03/ed-1/seq-4/#words=lord+shall+cut+off+all+flattering+lips+tongue+speaketh+proud+things,FALSE
Ruth 1:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84022770/1909-06-25/ed-1/seq-4/#words=ruth+said+intreat+me+leave+thee+return+following+after+thee+whither+thou+goest+i+go+where+thou+lodgest+i+lodge+thy+people+shall+my+people+thy+god+my+god,TRUE
Job 1:21 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85032801/1893-12-29/ed-1/seq-8/#words=said+naked+came+i+out+my+mother's+womb+naked+shall+i+return+thither+lord+gave+lord+hath+taken+away+blessed+name+lord,TRUE
Mark 1:30 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85034039/1866-10-12/ed-1/seq-4/#words=simon's+wife's+mother+lay+sick+fever+anon+tell,TRUE
Ephesians 1:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83025323/1914-06-25/ed-1/seq-1/#words=grace+you+peace+god+our+father+lord+jesus+christ,FALSE
John 19:15 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89081022/1896-02-04/ed-1/seq-2/#words=cried+out+away+away+crucify+pilate+saith+unto+shall+i+crucify+your+king+chief+priest+answered+we+king+caesar,FALSE
Numbers 32:17 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026907/1910-06-22/ed-1/seq-3/#words=we+ourselves+go+ready+armed+before+children+israel+until+we+brought+unto+place+our+little+ones+shall+dwell+fenced+cities+because+inhabitants+land,FALSE
John 11:32 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038119/1894-09-27/ed-1/seq-1/#words=when+mary+come+where+jesus+saw+fell+down+feet+saying+unto+lord+thou+hadst+been+here+my+brother+had+died,TRUE
Luke 1:56 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87052181/1875-09-23/ed-1/seq-2/#words=mary+abode+about+three+months+returned+own+house,FALSE
Matthew 7:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84038125/1876-07-21/ed-1/seq-1/#words=therefore+all+things+whatsoever+ye+would+men+should+you+ye+even+so+law+prophets,TRUE
Exodus 34:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn90061783/1909-09-30/ed-1/seq-6/#words=said+behold+i+make+covenant+before+all+thy+people+i+marvels+been+done+all+earth+nor+any+nation+all+people+among+thou+art+shall+see+work+lord+terrible+thing+i+thee,FALSE
Isaiah 41:23 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83045784/1857-10-17/ed-1/seq-2/#words=shew+things+come+hereafter+we+may+know+ye+gods+yea+good+evil+we+may+dismayed+behold+together,FALSE
1 Samuel 20:30 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86058890/1848-02-05/ed-1/seq-3/#words=saul's+anger+kindled+against+jonathan+said+unto+thou+son+perverse+rebellious+woman+i+know+thou+hast+chosen+son+jesse+thine+own+confusion+unto+confusion+thy+mother's+nakedness,FALSE
Job 22:25 (KJV),http://chroniclingamerica.loc.gov/lccn/sn92070405/1893-09-08/ed-1/seq-2/#words=yea+almighty+shall+thy+defence+thou+shalt+plenty+silver,TRUE
Luke 21:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87065532/1893-02-10/ed-1/seq-1/#words=looked+up+saw+rich+men+casting+gifts+treasury,FALSE
Mark 6:19 (KJV),http://chroniclingamerica.loc.gov/lccn/sn91068084/1889-06-28/ed-1/seq-8/#words=therefore+herodias+had+quarrel+against+would+killed+could,FALSE
Matthew 26:72 (KJV),http://chroniclingamerica.loc.gov/lccn/sn97067589/1910-02-04/ed-1/seq-6/#words=again+denied+oath+i+know+man,FALSE
1 Corinthians 1:27 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016925/1887-07-06/ed-1/seq-4/#words=god+hath+chosen+foolish+things+world+confound+wise+god+hath+chosen+weak+things+world+confound+things+mighty,TRUE
John 9:33 (KJV),http://chroniclingamerica.loc.gov/lccn/sn93051669/1898-10-08/ed-1/seq-2/#words=man+were+god+could+nothing,FALSE
Exodus 20:14 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85053040/1882-01-28/ed-1/seq-1/#words=thou+shalt+commit+adultery,TRUE
Micah 5:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn94052364/1890-05-03/ed-1/seq-1/#words=shall+waste+land+assyria+sword+land+nimrod+entrances+thereof+thus+shall+deliver+us+assyrian+when+cometh+our+land+when+treadeth+within+our+borders,FALSE
Genesis 49:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024720/1907-03-15/ed-1/seq-2/#words=cursed+anger+fierce+wrath+cruel+i+divide+jacob+scatter+israel,TRUE
Revelation 3:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83021327/1877-04-19/ed-1/seq-1/#words=so+because+thou+art+lukewarm+neither+cold+nor+hot+i+spue+thee+out+my+mouth,TRUE
Daniel 10:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84022644/1876-01-28/ed-1/seq-2/#words=i+daniel+alone+saw+vision+men+were+me+saw+vision+great+quaking+fell+upon+so+fled+hide+themselves,FALSE
Revelation 14:4 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038158/1877-02-15/ed-1/seq-2/#words=were+defiled+women+virgins+follow+lamb+whithersoever+goeth+were+redeemed+among+men+being+firstfruits+unto+god+lamb,FALSE
1 Corinthians 7:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85050913/1914-10-27/ed-1/seq-2/#words=let+every+man+abide+same+calling+wherein+called,FALSE
Matthew 25:23 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85027003/1859-06-23/ed-1/seq-1/#words=lord+said+unto+well+done+good+faithful+servant+thou+hast+been+faithful+over+few+things+i+make+thee+ruler+over+many+things+enter+thou+joy+thy+lord,TRUE
Psalm 68:25 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83045433/1918-06-05/ed-1/seq-1/#words=singers+went+before+players+instruments+followed+after+among+were+damsels+playing+timbrels,FALSE
Luke 4:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033637/1851-10-21/ed-1/seq-1/#words=came+nazareth+where+had+been+brought+up+custom+went+synagogue+sabbath+day+stood+up+read,FALSE
Psalm 106:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn90061052/1921-04-14/ed-1/seq-2/#words=waters+covered+enemies+one+left,FALSE
1 John 5:19 (KJV),http://chroniclingamerica.loc.gov/lccn/sn96091617/1880-04-21/ed-1/seq-2/#words=we+know+we+god+whole+world+lieth+wickedness,FALSE
Ezra 7:24 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84020104/1853-12-22/ed-1/seq-1/#words=also+we+certify+you+touching+any+priests+levites+singers+porters+nethinims+ministers+house+god+shall+lawful+impose+toll+tribute+custom+upon,FALSE
2 Corinthians 13:8 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85029677/1900-02-22/ed-1/seq-7/#words=we+can+nothing+against+truth+truth,FALSE
Romans 1:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83045160/1864-03-19/ed-1/seq-2/#words=whom+we+received+grace+apostleship+obedience+faith+among+all+nations+name,FALSE
Proverbs 29:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85054845/1859-11-10/ed-1/seq-2/#words=seest+thou+man+hasty+words+more+hope+fool+than,TRUE
1 John 2:28 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016632/1879-12-25/ed-1/seq-2/#words=now+little+children+abide+when+shall+appear+we+may+confidence+ashamed+before+coming,FALSE
Acts 3:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn94060041/1894-05-12/ed-1/seq-1/#words=shall+send+jesus+christ+before+preached+unto+you,FALSE
1 Samuel 17:27 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024716/1908-08-05/ed-1/seq-4/#words=people+answered+after+manner+saying+so+shall+done+man+killeth,FALSE
Galatians 6:8 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89067274/1888-05-24/ed-1/seq-3/#words=soweth+flesh+shall+flesh+reap+corruption+soweth+spirit+shall+spirit+reap+life+everlasting,TRUE
Acts 19:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn90061783/1909-08-12/ed-1/seq-7/#words=god+wrought+special+miracles+hands+paul,TRUE
Joshua 8:31 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86064205/1889-02-14/ed-1/seq-2/#words=moses+servant+lord+commanded+children+israel+written+book+law+moses+altar+whole+stones+over+man+hath+lift+up+any+iron+offered+thereon+burnt+offerings+unto+lord+sacrificed+peace+offerings,FALSE
2 Corinthians 13:8 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82015015/1842-03-03/ed-1/seq-4/#words=we+can+nothing+against+truth+truth,FALSE
Exodus 36:33 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89064939/1882-09-27/ed-1/seq-3/#words=made+middle+bar+shoot+through+boards+one+end+other,FALSE
Matthew 22:14 (KJV),http://chroniclingamerica.loc.gov/lccn/2012218672/1906-11-17/ed-1/seq-3/#words=many+called+few+chosen,TRUE
2 Kings 9:35 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86069867/1906-10-21/ed-1/seq-2/#words=went+bury+found+more+than+skull+feet+palms+hands,FALSE
Exodus 5:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026707/1866-05-10/ed-1/seq-1/#words=ye+shall+more+give+people+straw+make+brick+heretofore+let+go+gather+straw+themselves,FALSE
Job 15:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038180/1876-11-16/ed-1/seq-4/#words=what+knowest+thou+we+know+what+understandest+thou+us,FALSE
Acts 23:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82015015/1842-08-13/ed-1/seq-4/#words=when+arose+great+dissension+chief+captain+fearing+lest+paul+should+been+pulled+pieces+commanded+soldiers+go+down+take+force+among+bring+castle,FALSE
Matthew 24:44 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038115/1885-06-30/ed-1/seq-3/#words=therefore+ye+also+ready+hour+ye+think+son+man+cometh,TRUE
Revelation 14:13 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89067274/1888-02-09/ed-1/seq-3/#words=i+heard+voice+heaven+saying+unto+me+write+blessed+dead+die+lord+henceforth+yea+saith+spirit+may+rest+labours+works+follow,TRUE
Psalm 22:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85025431/1890-12-03/ed-1/seq-2/#words=far+me+trouble+near+none+help,FALSE
Esther 4:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85042588/1889-05-31/ed-1/seq-7/#words=all+king's+servants+people+king's+provinces+know+whosoever+whether+man+woman+shall+come+unto+king+inner+court+called+one+law+put+death+except+whom+king+shall+hold+out+golden+sceptre+may+live+i+been+called+come+unto+king+thirty+days,FALSE
Isaiah 39:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024718/1869-05-04/ed-1/seq-2/#words=time+merodach+baladan+son+baladan+king+babylon+sent+letters+present+hezekiah+had+heard+had+been+sick+recovered,FALSE
Matthew 26:72 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82015679/1894-04-18/ed-1/seq-5/#words=again+denied+oath+i+know+man,FALSE
Acts 20:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86090049/1903-09-23/ed-1/seq-8/#words=brought+young+man+alive+were+little+comforted,FALSE
Luke 16:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85032575/1883-10-04/ed-1/seq-6/#words=therefore+ye+been+faithful+unrighteous+mammon+commit+your+trust+true+riches,FALSE
Ephesians 3:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85025584/1858-01-14/ed-1/seq-1/#words=whom+we+boldness+access+confidence+faith,FALSE
1 Chronicles 12:36 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88064592/1879-05-24/ed-1/seq-3/#words=asher+went+forth+battle+expert+war+forty+thousand,FALSE
Mark 7:36 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88059319/1901-07-09/ed-1/seq-3/#words=charged+should+tell+man+more+charged+so+much+more+great+deal+published,FALSE
Acts 11:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84023127/1856-09-26/ed-1/seq-1/#words=done+three+times+all+were+drawn+up+again+heaven,FALSE
Isaiah 56:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87056248/1865-06-15/ed-1/seq-1/#words=come+ye+say+i+fetch+wine+we+fill+ourselves+strong+drink+morrow+shall+day+much+more+abundant,FALSE
Proverbs 7:8 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85049554/1899-12-02/ed-1/seq-5/#words=passing+through+street+near+corner+went+way+house,FALSE
Revelation 20:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87065519/1846-01-24/ed-1/seq-2/#words=i+saw+great+white+throne+sat+whose+face+earth+heaven+fled+away+found+place,TRUE
Deuteronomy 11:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87052143/1882-05-27/ed-1/seq-2/#words=know+ye+day+i+speak+your+children+known+seen+chastisement+lord+your+god+greatness+mighty+hand+stretched+out+arm,FALSE
3 John 1:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026912/1851-04-26/ed-1/seq-4/#words=beloved+i+wish+above+all+things+thou+mayest+prosper+health+even+thy+soul+prospereth,FALSE
Genesis 13:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86081895/1901-08-01/ed-1/seq-6/#words=lot+chose+all+plain+jordan+lot+journeyed+east+separated+themselves+one+other,TRUE
1 Corinthians 15:33 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89055016/1863-11-14/ed-1/seq-4/#words=deceived+evil+communications+corrupt+good+manners,FALSE
Judges 11:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84022871/1915-02-17/ed-1/seq-3/#words=elders+gilead+said+unto+jephthah+lord+witness+between+us+we+so+according+thy+words,FALSE
Psalm 113:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86072143/1876-01-14/ed-1/seq-2/#words=blessed+name+lord+time+forth+evermore,FALSE
Isaiah 26:18 (KJV),http://chroniclingamerica.loc.gov/lccn/sn96086441/1889-04-26/ed-1/seq-8/#words=we+been+child+we+been+pain+we+were+brought+forth+wind+we+wrought+any+deliverance+earth+neither+inhabitants+world+fallen,FALSE
Psalm 136:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033535/1874-06-06/ed-1/seq-3/#words=strong+hand+stretched+out+arm+mercy+endureth+ever,FALSE
Exodus 21:24 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85054845/1859-09-22/ed-1/seq-2/#words=eye+eye+tooth+tooth+hand+hand+foot+foot,FALSE
Psalm 124:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83035312/1844-05-28/ed-1/seq-1/#words=had+been+lord+our+side+now+may+israel+say,FALSE
2 Kings 17:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn94052989/1893-12-03/ed-1/seq-11/#words=set+up+images+groves+every+high+hill+under+every+green+tree,FALSE
Jeremiah 44:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024283/1888-12-06/ed-1/seq-3/#words=therefore+thus+saith+lord+hosts+god+israel+behold+i+set+my+face+against+you+evil+cut+off+all+judah,FALSE
Nehemiah 1:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82014593/1852-08-04/ed-1/seq-2/#words=let+thine+ear+now+attentive+thine+eyes+open+thou+mayest+hear+prayer+thy+servant+i+pray+before+thee+now+day+night+children+israel+thy+servants+confess+sins+children+israel+we+sinned+against+thee+both+i+my+father's+house+sinned,FALSE
Acts 7:55 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85053308/1910-12-16/ed-1/seq-10/#words=being+full+holy+ghost+looked+up+stedfastly+heaven+saw+glory+god+jesus+standing+right+hand+god,TRUE
Mark 1:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86086632/1898-04-16/ed-1/seq-7/#words=came+voice+heaven+saying+thou+art+my+beloved+son+whom+i+am+well+pleased,TRUE
Acts 10:47 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82016413/1911-03-24/ed-1/seq-7/#words=can+any+man+forbid+water+should+baptized+received+holy+ghost+well+we,FALSE
Acts 27:27 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86069180/1899-02-18/ed-1/seq-1/#words=when+fourteenth+night+come+we+were+driven+up+down+adria+about+midnight+shipmen+deemed+drew+near+some+country,FALSE
Matthew 6:30 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86069313/1913-12-19/ed-1/seq-6/#words=wherefore+god+so+clothe+grass+field+day+morrow+cast+oven+shall+much+more+clothe+you+o+ye+little+faith,TRUE
Genesis 42:17 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86053573/1883-03-12/ed-1/seq-7/#words=put+all+together+ward+three+days,FALSE
1 Timothy 2:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026853/1886-04-28/ed-1/seq-1/#words=one+god+one+mediator+between+god+men+man+christ+jesus,TRUE
Ruth 1:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85027003/1859-12-08/ed-1/seq-2/#words=ruth+said+intreat+me+leave+thee+return+following+after+thee+whither+thou+goest+i+go+where+thou+lodgest+i+lodge+thy+people+shall+my+people+thy+god+my+god,TRUE
Matthew 24:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87078321/1893-04-19/ed-1/seq-2/#words=let+judaea+flee+mountains,FALSE
Matthew 24:41 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033781/1876-07-21/ed-1/seq-3/#words=two+women+shall+grinding+mill+one+shall+taken+other+left,TRUE
Matthew 26:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86069456/1907-01-25/ed-1/seq-5/#words=ointment+might+been+sold+much+given+poor,FALSE
Exodus 20:15 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84028385/1866-11-21/ed-1/seq-1/#words=thou+shalt+steal,TRUE
2 Samuel 6:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84023209/1874-01-01/ed-1/seq-4/#words=when+came+nachon's+threshingfloor+uzzah+put+forth+hand+ark+god+took+hold+oxen+shook,FALSE
2 Chronicles 25:9 (KJV),http://chroniclingamerica.loc.gov/lccn/2010270511/1893-06-25/ed-1/seq-1/#words=amaziah+said+man+god+what+shall+we+hundred+talents+i+given+army+israel+man+god+answered+lord+able+give+thee+much+more+than,FALSE
Luke 15:24 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86069620/1897-03-11/ed-1/seq-2/#words=my+son+dead+alive+again+lost+found+began+merry,TRUE
Ephesians 4:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86089977/1907-01-26/ed-1/seq-2/#words=one+lord+one+faith+one+baptism,TRUE
Proverbs 4:14 (KJV),http://chroniclingamerica.loc.gov/lccn/sn93067790/1872-08-07/ed-1/seq-6/#words=enter+path+wicked+go+way+evil+men,TRUE
John 3:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016925/1887-03-30/ed-1/seq-4/#words=god+so+loved+world+gave+only+begotten+son+whosoever+believeth+should+perish+everlasting+life,TRUE
Exodus 28:19 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88064176/1900-07-21/ed-1/seq-3/#words=third+row+ligure+agate+amethyst,TRUE
Mark 12:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85034235/1910-08-04/ed-1/seq-2/#words=caught+beat+sent+away+empty,FALSE
